Z_i,A total  [Msun^{-1}],A I_classic  [Msun^{-1}],A II_only_stable_MT  [Msun^{-1}],A III_single_core_CE  [Msun^{-1}],A IV_double_core_CE  [Msun^{-1}],A V_other  [Msun^{-1}],B total  [Msun^{-1}],B I_classic  [Msun^{-1}],B II_only_stable_MT  [Msun^{-1}],B III_single_core_CE  [Msun^{-1}],B IV_double_core_CE  [Msun^{-1}],B V_other  [Msun^{-1}],C total  [Msun^{-1}],C I_classic  [Msun^{-1}],C II_only_stable_MT  [Msun^{-1}],C III_single_core_CE  [Msun^{-1}],C IV_double_core_CE  [Msun^{-1}],C V_other  [Msun^{-1}],D total  [Msun^{-1}],D I_classic  [Msun^{-1}],D II_only_stable_MT  [Msun^{-1}],D III_single_core_CE  [Msun^{-1}],D IV_double_core_CE  [Msun^{-1}],D V_other  [Msun^{-1}],E total  [Msun^{-1}],E I_classic  [Msun^{-1}],E II_only_stable_MT  [Msun^{-1}],E III_single_core_CE  [Msun^{-1}],E IV_double_core_CE  [Msun^{-1}],E V_other  [Msun^{-1}],F total  [Msun^{-1}],F I_classic  [Msun^{-1}],F II_only_stable_MT  [Msun^{-1}],F III_single_core_CE  [Msun^{-1}],F IV_double_core_CE  [Msun^{-1}],F V_other  [Msun^{-1}],G total  [Msun^{-1}],G I_classic  [Msun^{-1}],G II_only_stable_MT  [Msun^{-1}],G III_single_core_CE  [Msun^{-1}],G IV_double_core_CE  [Msun^{-1}],G V_other  [Msun^{-1}],H total  [Msun^{-1}],H I_classic  [Msun^{-1}],H II_only_stable_MT  [Msun^{-1}],H III_single_core_CE  [Msun^{-1}],H IV_double_core_CE  [Msun^{-1}],H V_other  [Msun^{-1}],I total  [Msun^{-1}],I I_classic  [Msun^{-1}],I II_only_stable_MT  [Msun^{-1}],I III_single_core_CE  [Msun^{-1}],I IV_double_core_CE  [Msun^{-1}],I V_other  [Msun^{-1}],J total  [Msun^{-1}],J I_classic  [Msun^{-1}],J II_only_stable_MT  [Msun^{-1}],J III_single_core_CE  [Msun^{-1}],J IV_double_core_CE  [Msun^{-1}],J V_other  [Msun^{-1}],K total  [Msun^{-1}],K I_classic  [Msun^{-1}],K II_only_stable_MT  [Msun^{-1}],K III_single_core_CE  [Msun^{-1}],K IV_double_core_CE  [Msun^{-1}],K V_other  [Msun^{-1}],L total  [Msun^{-1}],L I_classic  [Msun^{-1}],L II_only_stable_MT  [Msun^{-1}],L III_single_core_CE  [Msun^{-1}],L IV_double_core_CE  [Msun^{-1}],L V_other  [Msun^{-1}],M total  [Msun^{-1}],M I_classic  [Msun^{-1}],M II_only_stable_MT  [Msun^{-1}],M III_single_core_CE  [Msun^{-1}],M IV_double_core_CE  [Msun^{-1}],M V_other  [Msun^{-1}],N total  [Msun^{-1}],N I_classic  [Msun^{-1}],N II_only_stable_MT  [Msun^{-1}],N III_single_core_CE  [Msun^{-1}],N IV_double_core_CE  [Msun^{-1}],N V_other  [Msun^{-1}],O total  [Msun^{-1}],O I_classic  [Msun^{-1}],O II_only_stable_MT  [Msun^{-1}],O III_single_core_CE  [Msun^{-1}],O IV_double_core_CE  [Msun^{-1}],O V_other  [Msun^{-1}],P total  [Msun^{-1}],P I_classic  [Msun^{-1}],P II_only_stable_MT  [Msun^{-1}],P III_single_core_CE  [Msun^{-1}],P IV_double_core_CE  [Msun^{-1}],P V_other  [Msun^{-1}],Q total  [Msun^{-1}],Q I_classic  [Msun^{-1}],Q II_only_stable_MT  [Msun^{-1}],Q III_single_core_CE  [Msun^{-1}],Q IV_double_core_CE  [Msun^{-1}],Q V_other  [Msun^{-1}],R total  [Msun^{-1}],R I_classic  [Msun^{-1}],R II_only_stable_MT  [Msun^{-1}],R III_single_core_CE  [Msun^{-1}],R IV_double_core_CE  [Msun^{-1}],R V_other  [Msun^{-1}],S total  [Msun^{-1}],S I_classic  [Msun^{-1}],S II_only_stable_MT  [Msun^{-1}],S III_single_core_CE  [Msun^{-1}],S IV_double_core_CE  [Msun^{-1}],S V_other  [Msun^{-1}],T total  [Msun^{-1}],T I_classic  [Msun^{-1}],T II_only_stable_MT  [Msun^{-1}],T III_single_core_CE  [Msun^{-1}],T IV_double_core_CE  [Msun^{-1}],T V_other  [Msun^{-1}]
0_0001,4.605354066386974e-05,2.1087015404132048e-05,1.930626605830483e-05,1.67190725802973e-07,1.1557785661540941e-06,4.3372899094757865e-06,4.962292400246135e-05,4.042469550402587e-05,1.3017623274806762e-06,4.12602349764337e-08,0.0,7.855205935978382e-06,4.238760873331761e-05,2.9672631981508338e-05,5.522651186537844e-06,1.4771841899422785e-07,0.0,7.044607146277208e-06,4.246299140937889e-05,2.024268267376632e-05,1.698712888409089e-05,2.3441552542474732e-07,0.0,4.998764326096946e-06,4.511841375030334e-05,2.06839713272182e-05,1.910811975473148e-05,1.802630631484854e-07,9.989446776469005e-07,4.14711492755828e-06,4.857140487486507e-05,2.362519064663541e-05,1.8981705156498853e-05,1.8203917434211235e-07,1.0354927505702014e-06,4.746977146818477e-06,2.515664024803437e-05,4.696668733021757e-06,1.920699048678918e-05,0.0,0.0,1.252981028223423e-06,3.8012842925837e-05,1.479524199244498e-05,1.936678533489574e-05,2.831282987851693e-07,1.360125223188643e-07,3.4316747773922525e-06,5.7588273260877256e-05,2.400168887229736e-05,1.882102804762429e-05,3.6149945798207563e-06,7.3527456018036255e-06,3.7978161593312286e-06,4.162373291363649e-05,1.1227319992331036e-05,1.845302678440216e-05,5.950335676167804e-06,5.4315727684431915e-06,5.614776922923114e-07,4.85658159296759e-05,2.3460061068398923e-05,1.8939433595156425e-05,1.6401398590015314e-07,1.1338179707186003e-06,4.868489309501801e-06,4.540346327831194e-05,2.1197361045028788e-05,1.89308603848192e-05,8.501480858426096e-08,1.176475744130311e-06,4.013751295749362e-06,4.5946307771954884e-05,2.115432200251112e-05,1.8969248137473985e-05,3.188637408702419e-07,1.2264659873061482e-06,4.277407903793389e-06,4.5210970828323734e-05,2.0638459303914564e-05,1.9126269069545527e-05,1.5267960522761171e-07,1.0940838734878743e-06,4.199478976148154e-06,5.176597051262359e-05,2.1998244758860283e-05,2.392561285661704e-05,1.5939561513901506e-07,1.1563625778185974e-06,4.526354704188658e-06,4.756096830404757e-05,2.2106442283550158e-05,1.8595791731375048e-05,5.0912505027440795e-08,1.273248739151924e-06,5.534573044942989e-06,4.948266188580151e-05,2.353836268636897e-05,1.8321678792032693e-05,4.6842933757933345e-09,1.3390768673508022e-06,6.2788592466732615e-06,4.7947287994244175e-05,2.365158640957838e-05,1.8312832648243286e-05,3.106733874228777e-09,1.2884771238796464e-06,4.691285078668644e-06,4.469250338136342e-05,2.052446826748977e-05,1.862139163142398e-05,2.741022869826981e-07,1.131445396093983e-06,4.14109579937299e-06,4.799345823517255e-05,2.214887821346928e-05,2.012114453924231e-05,2.8351727576128807e-07,1.1167303987855256e-06,4.323187807914148e-06
0_00011,4.720740395865462e-05,2.293850551337435e-05,1.8804074866527967e-05,2.273843109583791e-07,1.1702557924365385e-06,4.0671834753573785e-06,4.9650083623580324e-05,4.0400727678945366e-05,1.3302630430948532e-06,4.576699848208578e-08,0.0,7.873325903057988e-06,4.282359605890575e-05,3.0692714376736765e-05,5.29694754490417e-06,1.6771363258946386e-07,0.0,6.666220504675358e-06,4.288982321231544e-05,2.1499464667963597e-05,1.6351337915388586e-05,1.6818021559431752e-07,0.0,4.8708404133689396e-06,4.6809589184330324e-05,2.272811543142337e-05,1.877302698622619e-05,2.3330848568498125e-07,9.790282057655007e-07,4.096110075230262e-06,5.103622392700114e-05,2.6312200451754755e-05,1.8652893779303047e-05,2.347478474005713e-07,1.0273595270921472e-06,4.809022321450605e-06,2.431439039371124e-05,3.207353487750418e-06,1.8691967475417167e-05,0.0,0.0,2.4150694305436654e-06,3.876841864509924e-05,1.5665379274023442e-05,1.8774430097373505e-05,2.4058576231931765e-07,1.0524430264394721e-07,3.982779208739019e-06,5.755918639559028e-05,2.473651007027185e-05,1.8607643311880373e-05,3.232180839308196e-06,7.64799414574803e-06,3.334858028381818e-06,3.875762163481394e-05,9.370879564185583e-06,1.840166928152813e-05,5.383518131269119e-06,5.147611261153032e-06,4.5394339667809105e-07,5.03907360913009e-05,2.5852461728411245e-05,1.8446784384790914e-05,2.2306385113366414e-07,1.1480201196473656e-06,4.720406007317698e-06,4.702504621517464e-05,2.3527004310322315e-05,1.8241540492925146e-05,1.4556214776440625e-07,1.2048754746711682e-06,3.906063789491607e-06,4.759948631612452e-05,2.304651963940001e-05,1.8626179666842867e-05,3.778770395582715e-07,1.2602709919715874e-06,4.2886389783517826e-06,4.6203582419768234e-05,2.2390416047881528e-05,1.857391106079529e-05,1.955792018023816e-07,1.084488379436693e-06,3.959187729852353e-06,5.2675763647512846e-05,2.387464606320907e-05,2.3099428554739954e-05,2.060940543971686e-07,1.1440173412997619e-06,4.351577633866896e-06,4.916001247161771e-05,2.4474755752280106e-05,1.800492372247967e-05,7.297170293322202e-08,1.2859355016426034e-06,5.321425792282114e-06,5.14628875187012e-05,2.5965223128920928e-05,1.7899285917839252e-05,3.939290108166962e-08,1.338092112268918e-06,6.220893458590438e-06,5.018764622681742e-05,2.644295568335265e-05,1.7835135440565577e-05,3.258307832149416e-08,1.3252191713736671e-06,4.551752853204028e-06,4.5710265026515166e-05,2.2254215060100425e-05,1.8000352514802725e-05,2.11690757397923e-07,1.167738871098419e-06,4.0762678231156735e-06,4.904747476159006e-05,2.402614744105652e-05,1.94929645258615e-05,2.6998588412675e-07,1.2018512664316945e-06,4.056525644113597e-06
0_00012,4.7850448912289616e-05,2.3557823064345084e-05,1.838616567994338e-05,2.6164133537573786e-07,1.181467715514751e-06,4.463351117110656e-06,4.996713614096464e-05,4.003249117664743e-05,1.3376994329347756e-06,7.077481906501919e-08,0.0,8.526170712317418e-06,4.298539378333032e-05,3.0625159127735185e-05,5.107168841406019e-06,1.4692186873280348e-07,0.0,7.106143945456325e-06,4.2656958119199776e-05,2.162461018886086e-05,1.5562637673370516e-05,2.417909687043123e-07,0.0,5.227919288264098e-06,4.718295132610779e-05,2.334056730273775e-05,1.826615979249859e-05,2.3222703451724392e-07,9.650684379628285e-07,4.3789287583913886e-06,5.18127677880216e-05,2.726370338680884e-05,1.814249796542932e-05,2.316793591822577e-07,1.0126257132795186e-06,5.1622613633216635e-06,2.3140883740379825e-05,1.2434782640887673e-06,1.8337941708933168e-05,0.0,0.0,3.5594637673578887e-06,3.895626007920933e-05,1.4701991020108369e-05,1.845419964212317e-05,1.8769599118765314e-07,1.1175366577159886e-07,5.5006197600185475e-06,5.686008111760172e-05,2.4436433912046672e-05,1.8299779894039122e-05,3.2029994680497465e-06,7.709061163323684e-06,3.2118066801424824e-06,3.6495653419993686e-05,8.064394194934188e-06,1.8224723330184232e-05,4.924517603418003e-06,4.953727657765557e-06,3.282906336917173e-07,5.1526703815957325e-05,2.6911781904602697e-05,1.8036815762985877e-05,2.5666996829587557e-07,1.1590190084005049e-06,5.162417171672369e-06,4.763482696949621e-05,2.4195404930529928e-05,1.8010901705523385e-05,5.697058113031884e-08,1.201932364739238e-06,4.1696173875733265e-06,4.814258693094605e-05,2.379997733504441e-05,1.831752265524081e-05,3.452459223584589e-07,1.2311935236134571e-06,4.448647494688913e-06,4.698201269689953e-05,2.306167545940895e-05,1.822857053117305e-05,1.922642034032045e-07,1.1175258903418235e-06,4.381976612572497e-06,5.270594868073456e-05,2.444407950504533e-05,2.22806040079145e-05,2.2687724673711358e-07,1.2268116033848324e-06,4.5275763176527744e-06,5.0263540436698326e-05,2.5412608035041793e-05,1.774298445599383e-05,4.5268523293973515e-08,1.3137013882115655e-06,5.748978034157171e-06,5.185372229660354e-05,2.704632319199446e-05,1.7176814962705897e-05,2.3739343301063682e-08,1.3689924751307013e-06,6.237852323471432e-06,5.116012170532727e-05,2.783174296181881e-05,1.7363078369784352e-05,1.8522888004603638e-08,1.3422559305347315e-06,4.604521555184774e-06,4.6511385240992104e-05,2.2933318353220005e-05,1.7872466388243547e-05,2.5500775678426703e-07,1.1147611508388932e-06,4.335831591905402e-06,4.970948000078815e-05,2.4907463097266268e-05,1.899613337237101e-05,2.3155274175888405e-07,1.190105863376763e-06,4.384224926015216e-06
0_00014,4.82374725865901e-05,2.3723278916017604e-05,1.8018284629952568e-05,2.0320928707128106e-07,1.1629035116590285e-06,5.129796241889621e-06,5.002129713681626e-05,3.885856557652337e-05,1.4183215959164057e-06,2.446140961753694e-08,0.0,9.719948554758953e-06,4.368532051038051e-05,3.027639908503879e-05,5.160944470735006e-06,1.0271534360444614e-07,0.0,8.145261611002278e-06,4.262681524879732e-05,2.1297569052989608e-05,1.5193745806350918e-05,2.0301643259367536e-07,0.0,5.9324839568631225e-06,4.741025888430191e-05,2.3226579920804802e-05,1.7943088950771e-05,2.0444824398694827e-07,9.149999071636828e-07,5.1211418615754734e-06,5.275420499939966e-05,2.780056216908077e-05,1.7821609103952264e-05,2.0546096480387079e-07,9.608997031372783e-07,5.965673058425486e-06,2.1577054913504964e-05,8.821021886268757e-07,1.747562937379718e-05,0.0,0.0,3.219323351080908e-06,3.805287470754865e-05,1.3199126365708333e-05,1.7901947499917003e-05,1.6602338898053729e-07,1.0816122341609523e-07,6.677616229526664e-06,5.5846056328254846e-05,2.397357589838e-05,1.7860145507054653e-05,2.6207748817516352e-06,7.995226401235222e-06,3.396333639833348e-06,3.444044927695262e-05,6.662546937950611e-06,1.8006687872827048e-05,4.611782832039656e-06,4.84203601011063e-06,3.1739562402467717e-07,5.250590797078636e-05,2.7572971874149344e-05,1.7675924708435213e-05,1.9934816948977321e-07,1.1408075373107259e-06,5.916855681401296e-06,4.838759228568846e-05,2.425503722377948e-05,1.780457702563328e-05,5.904857130370082e-08,1.1947997830316849e-06,5.074129681940329e-06,4.882627203111795e-05,2.403024484604799e-05,1.7963752657459667e-05,3.076048580917919e-07,1.2064429883547523e-06,5.318226681163739e-06,4.7097970758045285e-05,2.292883978364941e-05,1.7857318961577594e-05,1.263911556623173e-07,1.0855551083813309e-06,5.099865748774617e-06,5.131350693097088e-05,2.436423834702889e-05,2.029620371381835e-05,1.854715597497264e-07,1.148840693218921e-06,5.3187526171549725e-06,5.111034613042125e-05,2.604754157050133e-05,1.7376711003626893e-05,9.293335268752984e-08,1.239349179070133e-06,6.3538110245353445e-06,5.403128806312258e-05,2.823594494280532e-05,1.7249474560921376e-05,2.379079485521481e-08,1.3248567262622829e-06,7.197221038278392e-06,5.235804411565084e-05,2.872141325391269e-05,1.720014451513493e-05,1.0352122800715407e-08,1.2889878286263745e-06,5.137146395176132e-06,4.683866880570916e-05,2.2899302288274245e-05,1.757344372766261e-05,2.044048749987632e-07,1.152238490651504e-06,5.009279424122036e-06,5.0510815724445676e-05,2.5208322725580106e-05,1.8804436952147087e-05,2.476260120244099e-07,1.125134093890205e-06,5.125295940803845e-06
0_00016,4.845332681505126e-05,2.474262993172301e-05,1.7762173369095898e-05,2.3354068897685466e-07,1.1202607955037405e-06,4.594722029751762e-06,4.957650655063925e-05,3.9050811522257956e-05,1.3946425964940947e-06,4.903356275623284e-08,0.0,9.08201886913096e-06,4.3523365219400644e-05,3.1029559228211574e-05,4.994846971342255e-06,8.39547467596493e-08,0.0,7.41500427308718e-06,4.197407611541588e-05,2.1782251153868667e-05,1.460772834843374e-05,1.8123104409449387e-07,0.0,5.4028655690189866e-06,4.733118986865069e-05,2.404055544381773e-05,1.7644278157323918e-05,2.5408265172497496e-07,8.992322626242596e-07,4.493041353159809e-06,5.3064980577531044e-05,2.894610050197751e-05,1.753075553385066e-05,2.521276628514555e-07,9.55802352570415e-07,5.3801945262809765e-06,2.0651270593320184e-05,9.179838205855936e-07,1.7019257696296462e-05,0.0,0.0,2.7140290764381284e-06,3.775112350905622e-05,1.377940472378284e-05,1.749259835547149e-05,9.602584221103488e-08,8.008485534729017e-08,6.3030097322435675e-06,5.556731687143525e-05,2.425295539221852e-05,1.7850793725897945e-05,2.470747571212743e-06,8.077557806667888e-06,2.91526237543816e-06,3.3235654800428915e-05,6.071836158776647e-06,1.7614906284997147e-05,4.457168808668541e-06,4.727965645532684e-06,3.637779024538957e-07,5.331189230209107e-05,2.9135426758560908e-05,1.7424679739401946e-05,2.2910325369423546e-07,1.0989750623773986e-06,5.423707488056585e-06,4.880533905952604e-05,2.559412922954153e-05,1.7541802873491652e-05,3.9267810279533535e-08,1.0899624657696695e-06,4.540176680443656e-06,4.8755760037697746e-05,2.507088064471353e-05,1.7586550417668706e-05,2.267626224903957e-07,1.1458772646822105e-06,4.7256890881428976e-06,4.721951485494227e-05,2.398338260606202e-05,1.7537412656689715e-05,1.5636206539049133e-07,1.0362928066294123e-06,4.506064720170638e-06,5.065917501739071e-05,2.5264205101864746e-05,1.9230416915836687e-05,1.367365739497297e-07,1.0706996997270529e-06,4.957116726012487e-06,5.206455012772522e-05,2.7469417872797407e-05,1.730385686392974e-05,6.44888357139915e-08,1.2140038898911712e-06,6.012782665392913e-06,5.542917281699874e-05,3.0029742661199512e-05,1.7339831619908616e-05,2.9858142643371936e-08,1.3098852544805828e-06,6.71985513876666e-06,5.365555191995457e-05,3.070099148205119e-05,1.7174109801095125e-05,2.4543877592386787e-08,1.2156209651873518e-06,4.540285794028524e-06,4.664133950798864e-05,2.371021126599252e-05,1.7222190180306838e-05,1.7254271784325586e-07,1.0828599095724342e-06,4.4535354342735936e-06,5.0564677501300564e-05,2.6524522127123355e-05,1.8141714228941362e-05,2.074550919140261e-07,1.1188850126567924e-06,4.572101040665014e-06
0_00017,4.840496786463649e-05,2.5351318853530105e-05,1.779442075969018e-05,1.5868469568813743e-07,1.0082393473622428e-06,4.092304208365828e-06,4.994372943871404e-05,3.9831128283465616e-05,1.5365943479460231e-06,4.216851923131402e-08,0.0,8.533838288071094e-06,4.438817005125519e-05,3.202427087001025e-05,5.313569803269105e-06,1.1432999878462824e-07,0.0,6.935999379191212e-06,4.212804189143375e-05,2.244689314990761e-05,1.4640559283662552e-05,1.8359261793694886e-07,0.0,4.856996839926654e-06,4.752832291699718e-05,2.4858665947608e-05,1.7614753181078006e-05,1.428424734739092e-07,8.702762324428137e-07,4.041785082394459e-06,5.357463078249334e-05,3.0001870849368e-05,1.7502966660097477e-05,1.4174340022191178e-07,9.267867401463815e-07,5.0012631326595705e-06,2.0419327309764153e-05,9.58392238210706e-07,1.6938660147910904e-05,0.0,0.0,2.522274923642548e-06,3.8038030418157065e-05,1.4606341647923032e-05,1.7563239727283693e-05,1.0117980747279766e-07,7.846259222723671e-08,5.688806643250305e-06,5.5375702172726e-05,2.449220929307987e-05,1.761899464352861e-05,2.364378097777536e-06,8.219198942356585e-06,2.6809211959833984e-06,3.234118452838148e-05,5.7087720227124325e-06,1.7576822702751426e-05,4.156507507136506e-06,4.5662022720722055e-06,3.3288002370890663e-07,5.376817760975901e-05,3.012705314074933e-05,1.7456314407179396e-05,1.5566957626486637e-07,9.8908209954855e-07,5.040058386016869e-06,4.890528962427813e-05,2.6245987850067765e-05,1.7539778556316794e-05,5.046579261054154e-08,1.0869208960820977e-06,3.982136529200932e-06,4.881576045819277e-05,2.558000465673349e-05,1.767473817777137e-05,2.7219177185163114e-07,1.0767218648226682e-06,4.212103987013619e-06,4.713515925760784e-05,2.452622756109281e-05,1.7568244396929278e-05,1.1022261069566727e-07,9.463168146155912e-07,3.984147874274495e-06,5.025851552478716e-05,2.5587489883585213e-05,1.8996607594592717e-05,1.6528696703354275e-07,1.0350691680875796e-06,4.474061911488124e-06,5.2490588758439456e-05,2.8245622935612322e-05,1.7462185707471465e-05,3.341021649755746e-08,1.1924541153883363e-06,5.55691578346977e-06,5.5737017325270164e-05,3.110979026279645e-05,1.740826663482801e-05,1.3750220664300858e-08,1.1647125994278445e-06,6.0404976075535525e-06,5.379982763177071e-05,3.1561553504782906e-05,1.7138155693428027e-05,7.833952766924635e-09,1.1784680230435764e-06,3.913816457749267e-06,4.645892197917304e-05,2.434795881662279e-05,1.6964077670439083e-05,1.3163940297906567e-07,1.014758216656226e-06,4.000487872475872e-06,4.988937590673026e-05,2.696952870625089e-05,1.7619568791097282e-05,1.4989353372934784e-07,1.0774363916196146e-06,4.072948484033139e-06
0_00019,4.94303307462294e-05,2.7654161376881865e-05,1.7807163665562196e-05,1.3706577099001402e-07,9.63170864651038e-07,2.8687690681442798e-06,5.1633933489300567e-05,4.278684455696209e-05,1.6172149306093774e-06,4.314785835032022e-08,0.0,7.186726143378775e-06,4.588921547867595e-05,3.467028392607871e-05,5.317346067934583e-06,9.445888248241756e-08,0.0,5.807126602180237e-06,4.301461464650385e-05,2.4353817937676345e-05,1.4945633139258523e-05,1.8485785200255824e-07,0.0,3.530305717566424e-06,4.838531299534979e-05,2.7032175473738324e-05,1.7608641362066644e-05,1.8976939937658013e-07,7.318495709776768e-07,2.8228771891905738e-06,5.467376572104344e-05,3.2479099621411643e-05,1.7494877479700767e-05,1.9250166105797337e-07,7.829433198656365e-07,3.724343639007415e-06,2.0022473023971225e-05,1.0417695520089957e-06,1.6852875857027774e-05,0.0,0.0,2.127827614934454e-06,3.814879132728481e-05,1.641357161091455e-05,1.7473547264443513e-05,6.631749457429006e-08,2.0981859235822357e-08,4.1743730981166236e-06,5.617740246909176e-05,2.6227025667599744e-05,1.777366800519767e-05,2.1647219770984297e-06,7.988047849255408e-06,2.0239389699404984e-06,3.212159310934855e-05,5.601840179439917e-06,1.7641060067214968e-05,4.041221552840375e-06,4.47001101247262e-06,3.674602973806609e-07,5.476556040865671e-05,3.244840296793101e-05,1.7468815188990004e-05,1.3446142615017e-07,9.448699493085433e-07,3.769010876276992e-06,5.009218480885091e-05,2.8553988938481672e-05,1.7697050646485215e-05,5.711016364961939e-08,9.577675882482661e-07,2.8262674719861198e-06,4.9406958759014286e-05,2.769384649083892e-05,1.7652633401021685e-05,2.003746565736052e-07,9.932462088464606e-07,2.866858001733625e-06,4.81798776262374e-05,2.6765791737614355e-05,1.761078866471964e-05,9.38619851479334e-08,8.76414669250203e-07,2.833020569505267e-06,4.9765335910707726e-05,2.714178410136228e-05,1.835571651700138e-05,1.3373228248022905e-07,9.145681758836884e-07,3.2195348339801517e-06,5.397350552344414e-05,3.072409311534652e-05,1.7642452928989813e-05,4.8987294463534275e-08,1.0513152267446148e-06,4.506656957899643e-06,5.794743736870411e-05,3.400651676186944e-05,1.7720198057999e-05,2.2747415903344864e-08,1.0675614570393313e-06,5.130413675892994e-06,5.531012637171427e-05,3.4320854157822885e-05,1.7268790233100766e-05,4.4441871046475993e-08,1.0830127998007521e-06,2.5930273099433963e-06,4.626837207120893e-05,2.566112738976457e-05,1.675417964554899e-05,1.9494211510404515e-07,8.909844566986177e-07,2.7671384640927187e-06,4.950635481702061e-05,2.8590307867664483e-05,1.6930063378349734e-05,2.2972401349168076e-07,9.916674436740052e-07,2.764592113840712e-06
0_00022,4.878251521974337e-05,2.820428059301173e-05,1.7437387005263945e-05,2.2368268037466555e-07,1.0149512579571637e-06,1.9022136831358632e-06,5.218820329596553e-05,4.434724816042802e-05,1.4637317891850175e-06,2.7970682446624446e-08,0.0,6.349252663905853e-06,4.712238940603616e-05,3.6868541133579996e-05,5.1903630974901565e-06,1.1392409522372088e-07,0.0,4.9495610797422905e-06,4.3602834197395535e-05,2.587455746734429e-05,1.4707504567358195e-05,2.1451485413531024e-07,0.0,2.8062573085577503e-06,4.778510385407887e-05,2.7511634149604686e-05,1.7260241988264348e-05,2.1308560004031478e-07,8.595017286907931e-07,1.94064038747874e-06,5.463178552597389e-05,3.341428687424062e-05,1.7148453277798467e-05,2.1293794847778926e-07,9.199326252375885e-07,2.9361748002194086e-06,2.059023157115383e-05,2.2130502451371413e-06,1.664271024637917e-05,0.0,0.0,1.7344710796375213e-06,3.89836763647656e-05,1.8434699129647346e-05,1.749230403219353e-05,1.007415535886801e-07,7.086844048373045e-08,2.8850632088523172e-06,5.589473955852684e-05,2.624284872228011e-05,1.7605554328944094e-05,2.442780438759468e-06,8.235771955560898e-06,1.367784112982258e-06,3.143211134071967e-05,5.024469511145796e-06,1.7587711687681375e-05,4.088794838281289e-06,4.345864855909122e-06,3.852704477020885e-07,5.4681079420016835e-05,3.348387525543941e-05,1.7106064542044217e-05,2.1943255410179266e-07,9.956664791808018e-07,2.8760405892506115e-06,4.982047556935874e-05,2.9441568742881385e-05,1.7389473621403705e-05,1.0838516900396452e-07,1.0846051386197723e-06,1.796442897449889e-06,4.928689839146558e-05,2.8517242599574786e-05,1.7416371465677385e-05,2.1653918631163307e-07,1.0802650761970237e-06,2.0564800637047563e-06,4.76739448519355e-05,2.736486217307279e-05,1.725104174077177e-05,2.0394347796856137e-07,9.456245387521264e-07,1.9084729213702546e-06,4.8969571796394316e-05,2.7727737055999378e-05,1.7877975693017335e-05,1.5120429737085355e-07,1.0113716260787929e-06,2.2012831239279643e-06,5.3639491482404795e-05,3.149519208325384e-05,1.7337796561282213e-05,8.911884995233005e-08,1.2144737948594672e-06,3.502910193056948e-06,5.785216705560565e-05,3.4862430254657395e-05,1.7631038925439475e-05,7.277769466457196e-08,1.2732482731490592e-06,4.012671907695162e-06,5.5647901091051755e-05,3.535810265602614e-05,1.7310172366297195e-05,7.7883892302762e-08,1.2253285287145164e-06,1.6764136477111524e-06,4.636119839069276e-05,2.6536561681417497e-05,1.6642376493414574e-05,2.7789646465772183e-07,1.0297362670445374e-06,1.8746274841584167e-06,4.812339771760049e-05,2.8955504625851173e-05,1.6007312742388428e-05,3.112243450606097e-07,1.096443290132661e-06,1.752912714167614e-06
